CONSULTA CREA:

Palabras ortográficas: Automovilismo | 

Agrupado por acentos, mayúsculas

Documentos: 281 / Frecuencia absoluta: 344 / Frecuencia normalizada: 2,75 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Su compañero Auriol completó el doblete de Toyota en el Rallye de Portugal». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	consigue un aumento de presupuesto, el piloto santanderino podría participar en Córcega, donde su buena experiencia en el asfalto le permitiría rodar entre los primeros. Para participar fuera de Europa, como obliga el reglamento del campeonato, podría acudir al Rallye de Argentina, donde, según el presidente de la federación Española de Automovilísmo, Carlos Gracia, se buscarían algunos apoyos y ayudas para Puras.
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	AUTOMOVILISMO
«La FIA hará público hoy su informe.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	El presidente de la Federación Internacional de Automovilismo (FIA), Max Mosley, dijo ayer que los resultados de las investigaciones sobre la muerte de los pilotos Ayrton Senna y Roland Ratzenberger en el circuito italiano de Imola se conocerán hoy. "Estamos a la espera de informaciones de las escuderías, que tienen aparatos que registran los datos de la carrera. Cuando todos los datos hayan
«LA CALLE Y SU MUNDO». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	En la hora de las preferencias uno opta por auto a modo de superféretro, que aventar cenizas en un paisaje; y me emociona un poco esta devota del automovilismo disponiendo en su testamentaria trabajo para tapiceros, camioneros y personal del servicio de grúa, con que el ataúd insólito fue depositado en la fosa. Se ve que con dinero cabe hacer grandes extravagancias póstumas. Los gastos que ocasiona un entierro convencional suelen ser onerosos, pero la señora Young no se amedró ante los dispendios
«EL ACTA». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	victorias en grandes premios, Alain Prost se ha retirado definitivamente. El último intento del patrón de McLaren, Ron Dennis, por convencerle para conducir el nuevo monoplaza con motor Peugeot V-10, marca que debuta este año en la categoría, resultó inútil. Con Prost se marcha uno de los hombres más carismáticos que ha tenido el automovilismo. La última prueba de su profesionalidad la dio al razonar su respuesta a la oferta de Dennis: "Lo siento, pero no estoy motivado". Prost reconoció que le faltaba aquello que le ha mantenido durante más de diez años en la cúspide y rehusó un contrato de cientos de millones de pesetas, antes
«EN MATERIA de seguridad viaria y defensa del usuario, César Mora es un ejemplo que seguir.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	La doble ubicación de este profesional, en el periódico de los condes de Godó, don Carlos y don Javier —singulares aficionados al mundo del motor y promotores de su desarrollo—, y en el seno del RAAC, favoreció la propagación a gran escala de unos conocimientos privilegiados sobre múltiples facetas del automovilismo. No sólo de seguridad técnica y viaria, también los problemas de seguros, jurídicos, fiscales, de contaminación, tratados siempre con sentido didáctico y desde el punto de vista humano de la defensa del usuario. frente al elitismo, destacó, desde muy pronto, la defensa de una filosofía renovadora de la función
«Sainz empieza dominando con autoridad.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	abierto porque cualquiera puede ganar. Nuestras esperanzas es que el equipo y el coche están funcionando de maravilla en las últimas carreras y esperamos seguir así". Sainz se muestra muy satisfecho de la manera de trabajar del equipo Prodrive, que gestiona el apartado deportivo de la marca japonesa. Otro punto de atención para el automovilismo español está en el santanderino Jesús Puras, que defiende el liderato de la Copa FIA del Grupo N (coches de serie). El hijo del presidente argentino, Carlos Menen jr. (con Ford Escort Cosworth, como Puras) y el veterano piloto local Jorge Recalde (Mitsubishi Lancer Evolution) serán sus principales rivales. La
Galeano, Eduardo: El fútbol. A sol y sombra. Madrid: Siglo XXI, 1995.	Galeano, Eduardo	El fútbol. A sol y sombra	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Uruguay	Río de la Plata		Preliminares: Confesión del autor	sido negros o mulatos los mejores jugadores de la historia de Brasil, desde Friedenreich hasta Romario, pasando por Domingos da Guía, Leónidas, Zizinho, Garrincha, Didí y Pelé. Todos venían de la pobreza, y algunos volvieron a ella. En cambio, nunca hubo ningún negro ni mulato entre los  campeones brasileños de automovilismo. Como el tenis, el deporte de las pistas exige dinero.
Galeano, Eduardo: El fútbol. A sol y sombra. Madrid: Siglo XXI, 1995.	Galeano, Eduardo	El fútbol. A sol y sombra	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Uruguay	Río de la Plata		Preliminares: Confesión del autor	Gelsomina y Zampanó brotaban de la mano mágica de Fellini y se echaban a payasear por La strada, sin apuro, mientras a toda velocidad Fangio se consagraba campeón mundial de automovilismo por segunda vez. Jonas Salk preparaba la vacuna contra la poliomelitis. En el Pacífico estallaba la primera bomba de hidrógeno. En Vietnam, el general Giap noqueaba al ejército francés en la fulminante batalla de Dien Bien Phu. En Argelia, otra colonia francesa, nacía la guerra de la independencia.
Galeano, Eduardo: El fútbol. A sol y sombra. Madrid: Siglo XXI, 1995.	Galeano, Eduardo	El fútbol. A sol y sombra	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Uruguay	Río de la Plata		Preliminares: Confesión del autor	Moría Onetti, el novelista de las sombras del alma. En una insegura pista europea se desnucaba el brasileño Ayrton Senna, campeón mundial de automovilismo. Serbios, croatas y musulmanes se mataban entre sí en la despedazada Yugoslavia. En Ruanda ocurría algo parecido, pero la televisión no hablaba de pueblos sino de tribus, y mostraba la violencia como si fuera cosa de negros.
«Su Ford Mustang 682 venció en una de las categorías de las 24 Horas de Daytona». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. 24 Horas de Daytona. Paul Newman, tercero
«Andretti busca hoy su tercera victoria en las 24 Horas de Le Mans». El Mundo. Madrid: Unidad Editorial, 1995-06-17.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Incluido en CD-ROM del primer semestre de 1995	AUTOMOVILISMO. 24 horas de Le Mans. Previo
«Andretti busca hoy su tercera victoria en las 24 Horas de Le Mans». El Mundo. Madrid: Unidad Editorial, 1995-06-17.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Incluido en CD-ROM del primer semestre de 1995	AUTOMOVILISMO
«Automovilismo. Campeonato de España de Superturismos. Vencedores: Luis Villamil y Antonio Albacete». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Campeonato de España de Superturismos. Vencedores: Luis Villamil y Antonio Albacete
«Automovilismo. Campeonato de España de Superturismos. Vencedores: Luis Villamil y Antonio Albacete». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo
«Fórmula 1. GP de Japón. Vencedor: Michael Schumacher (Benetton Renault)». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo
«Dramático accidente del finlandés Hakkinen». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. GP de Australia. Accidente del finlandés Hakkinen en el circuito de Adelaida
«Sus principales rivales en el Mundial de Rallyes, Subaru y Mitsubishi, han pedido que se anule el castigo». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Mundial de Rallyes. Toyota no apela la sanción de un año de la FIA
«Sainz conserva sus opciones». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Sainz ocupa la cuarta plaza en el Rallye del RAC a 14 segundos de McRae
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Rallye RAC de Inglaterra. McRae toma ventaja sobre Carlos Sainz. Gráfico
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo/RALLYE DE INGLATERRA
«ENTREVISTA/CARLOS SAINZ». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Rallye RAC de Inglaterra. Entrevista con Carlos SAINZ. Piloto
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo/RALLYE DE INGLATERRA
«Fórmula 3». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo. Fórmula 3. El hermano de Schumacher triunfa en Japón
«El campeón Carlos Monzón terminó en la carretera una vida marcada por la violencia». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	CARLOS Monzón consiguió que los argentinos practicaran un curioso deporte nacional consistente en elevar a la categoría de mito al campeón de la competencia. Compartió ese incierto privilegio con el quíntuple campeón mundial de automovilismo, Juan Manuel Fangio, «El Chueco», y el futbolista Diego Armando Maradona, «Pelusa».
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1995-04-29.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			El periódico no acentúa las mayúsculas. Se han sustituido los guiones largos que separan noticias dentro de un mismo titular por punto seguido de espacio.Versión realizada sobre texto plano	Automovilismo
«RESULTADOS DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	BALCARCE.— Los restos del quíntuple campeón del mundo de Fórmula Uno de automovilismo, el argentino Juan Manuel Fangio, fueron sepultados ayer en el cementerio de Balcarce, su ciudad natal, luego de recibir un homenaje. / EFE
«Dos coches chocaron entre sí, superaron la barrera de protección y cayeron sobre un grupo de aficionados». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Uruguay. Automovilismo. Dos espectadores muertos en el homenaje a Fangio
«Antonio Albacete (BMW) dominó en Jerez con claridad». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Campeonato de España.
«ZELJKO OBRADOVIC». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Una descalificación más al presidente de la Federación Internacional de Automovilismo, por convertir la fórmula 1 en una carnavalada impresentable en la que se dan y quitan los puntos sin sentido alguno. La última "hazaña" ha sido legalizar la trampa, ya que si Schumacher y Coulthard usaron gasolina ilegal en el GP de Brasil, como reconocen al multar y quitar los puntos a las escuderías
«La fórmula 1 volvió a Imola con el recuerdo de Senna.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: GP de San Marino.
«Salón del Automóvil y fórmula 1 llenan los hoteles de Barcelona.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La afición al automovilismo por partida doble, los buenos precios turísticos, sobre todo para extranjeros, y el puente de San Isidro para los madrileños pusieron muy difícil conseguir el sábado una habitación en Barcelona.
«Salón del Automóvil y fórmula 1 llenan los hoteles de Barcelona.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Las figuras del automovilismo y los administradores de las principales fabricantes de coches, para quienes coincidió el gran premio con el Salón del Automóvil, completaron los mejores hoteles. Los seguidores italianos, franceses y británicos coparon las ofertas de fin de semana en los de tres y cuatro estrellas. Y también aprovecharon los madrileños un largo fin de semana
«Salón del Automóvil y fórmula 1 llenan los hoteles de Barcelona.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	MÁS CAPITAL DEL AUTOMOVILISMO QUE NUNCA
«MOTOR.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La Penya Motorista 10 x Hora ha decidido interponer querella penal por presunta apropiación indebida de más de 17 millones de pesetas contra la directiva de la Federación Catalana de Automovilismo. La cantidad corresponde a la totalidad de los seguros liquidados para que aquélla organizase diversas pruebas para la Federación Catalana entre julio de 1990 y diciembre de 1994. Efe
«RAYMOND BLANCAFORT». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«RAYMOND BLANCAFORT». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	En estos momentos, el equipo español está ultimando la construcción de las piezas especiales para poder montar 50 unidades del "kit car", tal como exige el reglamento de homologación. Se espera que la Federación Internacional de Automovilismo (FIA) conceda la homologación del coche el próximo 1 de julio, mientras van probándose diversos componentes, instalados en el grupo A. "El motor y el cambio han hecho ya 600 km de pruebas sin problemas, demostrando su fiabilidad", declaró Antonio Rius, que está realizando los ensayos.
«AUTOMOVILISMO: Gran Premio de Francia de fórmula 1.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Gran Premio de Francia de fórmula 1.
«Jordi Gené sale desde la &#34;pole&#34; en Albacete.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Hill y Schumacher comparten la primera fila.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: GP de Gran Bretaña de fórmula 1.
«Riera sigue líder en el Campeonato de Catalunya de turismos.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El piloto Xavi Riera (BMW M3) fue el vencedor de las dos pruebas de la tercera reunión del Campeonato de Catalunya de automovilismo, disputada ayer en el Circuit de Catalunya, resultados que le permiten mantener el liderato. La segunda y tercera plaza fueron, en las dos pruebas, en el mismo orden y para los mismos pilotos: Francesc Rastrollo (Citroen ZX) y Albert Llovera (Citroen ZX).– Efe
«AUTOMOVILISMO: Gran Premio de Alemania.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Gran Premio de Alemania.
«AUTOMOVILISMO: Rally de Nueva Zelanda.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Rally de Nueva Zelanda.
«Schumacher se casó en la fecha anunciada.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Schumacher recurre su sanción.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Fermín Vélez sigue líder en Estados Unidos.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Berger deja Ferrari y ficha por Benetton.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Fermín Vélez correrá en F-Indy.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«AUTOMOVILISMO: Rally de Australia.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Rally de Australia.
«Williams amarga el retorno a casa de Schumacher.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«AUTOMOVILISMO.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«La victoria de Schumacher le acerca a un nuevo título mundial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: GP de Europa de F-1.
«Vélez, muy cerca del título americano IMSA.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Adrián Campos ganó en Albacete.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«Victorias de Villamil y Albacete en las carreras de Jerez.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO .
«Schumacher iguala a Mansell.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO: Gran Premio de Japón.
«Sainz regresa a Ford, la marca con la que debutó en el Mundial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	AUTOMOVILISMO.
«ENCUESTA.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Presidente de la Federación Catalana de Automovilismo
«MOTOR: Rally Granada-Dakar.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Granada. (Enviado especial) – Superados ya los cincuenta años, Salvador Servià sigue siendo uno de los pilares del automovilismo español por lo que a competiciones tipo raid se refiere. Al menos, es el único que tiene un título oficial en su palmarés, ya que en 1993 logró la Copa del Mundo en la categoría maratón y fue quinto absoluto en la general. También puede presumir de haber sido líder de la carrera que concluye en Dakar (
«Corredor de la IndyCar estuvo por Asunción». ABC Color. Asunción: una.py/sitios/ABC, 1996-12-11.		ABC Color	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Paraguay	Río de la Plata		Versión realizada sobre texto marcado HTML	una exhibición de karting en el local del Asunción Kart in Door. El alto ejecutivo de London Import, Franklin Kennedy, tuvo a su cargo la presentación del mencionado piloto, señalando que era un orgullo para Budweiser traer a un piloto de su categoría de manera a que tenga un contacto con los fans del automovilismo mundial.
Bayly, Jaime: Los últimos días de &#34;La Prensa&#34;. Barcelona: Seix Barral, 1996.	Bayly, Jaime	Los últimos días de &#34;La Prensa&#34;	1996	Primera edición	Ficción	Escrito	Libro	Novela	Perú	Andina			— Días que no lo veo al borracho de Oré —dijo el Suizo Noel, un hombre bajito, de cara cuadrada, parecido a Pedro Picapiedra. Era el experto en temas de automovilismo—. Días que no entra a pedir plata prestada el huarapero ése.
«De arranque, Furlan mostró su categoría». Clarín. Buenos Aires: clarín.com, 1996-03-17.		Clarín	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas iniciales.	Junqueira quedo más que conforme con su segundo puesto. "Quiero llegar y sumar puntos", dijo antes de la carrera. Completó el podio —más que podio fue un estrado con los tres pilotos en el mismo nivel, uno de los signos de inexperiencia de los chilenos en este nivel del automovilismo— Marcelo Ventre, quien crucereó en el tercer lugar.
Ángeles, Juan de los: Creatividad publicitaria. Concepto, estrategias y valoración. Pamplona: EUNSA, 1996.	Ángeles, Juan de los	Creatividad publicitaria. Concepto, estrategias y valoración	1996	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				son numerosos los casos en que productos o servicios anunciados presentan clara afinidad con el contenido de los medios: los programas de deportes suelen ir acompañados de publicidad sobre ropa y material deportivo —las emisiones del canal de televisión Eurosport constituyen un claro ejemplo de esta tendencia—; del mismo modo, las secciones de automovilismo de las revistas de información general insertan en sus páginas anuncios de coches. Avala también este hecho la creciente tendencia de los medios a preparar monografías o secciones especiales sobre diversos temas —productos o servicios, sectores  del mercado, zonas geográficas...— que faciliten la inserción de anuncios relativos a esos mismos ámbitos, y
«Alejandro Hernández y Oscar Ortiz continúan entre las 50 mejores parejas del mundo &ndash; Michael Chang asciende al tercer lugar de la lista de la ATP &ndash; Bjarne Riis, recibido como héroe en Copenhague &ndash; &#34;Magic&#34; Johnson piensa en otro retorno a los Lakers». Diario de Yucatán. Yucatán: YUCATAN.com.mx, 1996-07-23.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original.	AUTOMOVILISMO
«Mariano Zabaleta sorprende a Jeff Tarango en Kitzbuehel, Austria.&ndash; Pierde Thomas Muster... en dobles.&ndash; Investigan si el presidente de la FIB aceptó dinero para manipular las clasificaciones.&ndash; Mejoran las medidas de seguridad en el Madison Square Garden.&ndash; Alemania sólo tendría un Gran Premio de Fórmula Uno». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-07-24.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	AUTOMOVILISMO
