CONSULTA CREA:

Palabras ortográficas: neumaticos | 

Agrupado por acentos, mayúsculas

Documentos: 339 / Frecuencia absoluta: 547 / Frecuencia normalizada: 4,37 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Se abre el proceso de privatización». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El grupo Michelín, fabricante de neumáticos, perdió 3.669 millones de francos (88.000 millones de pesetas) en 1993, frente a unos beneficios de 79 millones en 1992. La facturación del grupo se redujo un 5,3%, hasta situarse en 63.300 millones de francos (1,5 billones de pesetas). La compañía atribuye esta caída de sus resultados a la
«LUZ VERDE». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	FRANÇOIS MICHELÍN (67 años) Presidente de Michelín El grupo fabricante de neumáticos Michelín perdió 3.669 millones de francos (88.000 millones de pesetas) en 1993, frente a unos beneficios de 79 millones en 1992. La facturación del grupo se redujo un 5,3%, hasta situarse en 63.300 millones de francos (1,5 billones de pesetas). La compañía atribuye estos malos resultados a la fuerte caída
«MEDIO AMBIENTE Reus introduce una experiencia piloto de recogida selectiva de aluminio para reaprovechar esta materia prima». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	Los neumáticos usados servirán como asfalto en Terrassa
«MEDIO AMBIENTE Reus introduce una experiencia piloto de recogida selectiva de aluminio para reaprovechar esta materia prima». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	camino de L'Obac, en Vacarisses, con asfalto de caucho y el resto, con asfalto convencional. En función de los resultados, la Generalitat favorecerá el uso del asfalto de caucho con el establecimiento de normas que obliguen a su uso como mínimo en las obras públicas. "Más que un problema de contaminación los neumáticos suponen ahora un problema en el momento de compactar la basura y en los propios vertederos, ya que ocupan mucho espacio", explica Antoni Pagés, director del Área Industrial de la Junta de Residuos. Cataluña genera anualmente entre 25.000 y 30.000 toneladas de neumáticos, de los que hoy se aprovechan como rueda de segunda mano entre
«MEDIO AMBIENTE Reus introduce una experiencia piloto de recogida selectiva de aluminio para reaprovechar esta materia prima». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	en las obras públicas. "Más que un problema de contaminación los neumáticos suponen ahora un problema en el momento de compactar la basura y en los propios vertederos, ya que ocupan mucho espacio", explica Antoni Pagés, director del Área Industrial de la Junta de Residuos. Cataluña genera anualmente entre 25.000 y 30.000 toneladas de neumáticos, de los que hoy se aprovechan como rueda de segunda mano entre 2.000 y 3.000 toneladas. Por otro lado, Reus se convertirá en la primera ciudad de España que promueve la recogida selectiva de botes de aluminio para su posterior reciclado. La Asociación para el Reciclado de Productos de Aluminio (Arpal) ha escogido la
«PRECAUCIONES AL VOLANTE». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			No se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	Un buen cuidado de su vehículo antes de iniciar las vacaciones puede evitar serios contratiempos posteriores. El Reial Automòbil Club de Catalunya (RACC) recomienda sobre todo el control de los neumáticos, una costumbre no muy extendida entre los automovilistas, pero que provoca continuos accidentes o las incomodidades de los pinchazos. Tráfico, por su parte, pide a los aficionados al ciclismo que coloquen bien sus bicicletas en las bacas de los coches porque una mala fijación pude provocar accidentes graves. El consumo de bebidas alcohólicas
«Surrealismo balcánico. La Virgen se aparece en Medjugorje, avanzadilla católica en Herzegovina.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	la música se cruza con la de los Rolling Stones que suena a todo trapo en el café Be Bop, regentado por una familia que estuvo refugiada en Málaga; o se entrecorta cada vez que el conductor de un cochazo alemán de gama alta (BMW, Mercedes, VW, hay donde elegir) se empeña en hacer maullar los neumáticos en la curva frente a la iglesia; pero el sonsonete persiste, intenso, madre de Dios ruega por nosotros pecadores, y se extiende hasta los confines del mundo católico, es decir, hasta el pueblo en poder de los musulmanes, hasta la montaña controlada por los ortodoxos serbios... Cuando la iglesia se abarrota, los
Serrano, Marcela: Antigua vida mía. Madrid: Alfaguara, 1995.	Serrano, Marcela	Antigua vida mía	1995	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena		No consta el Depósito Legal, pero sí el número de Inscripción Nº 93.140	— Un día averigüé sobre las micros a Chichicastenango —me cuenta—, y el chofer me dijo que sólo salía con la suya los domingos, porque ése era el único día en que no había control sobre los neumáticos. Los tenía totalmente lisos. ¿Qué te parece?
Marsillach, Adolfo: Se vende ático. Madrid: Espasa Calpe, 1995.	Marsillach, Adolfo	Se vende ático	1995	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Espasa Humor 1995	se va a cometer un atentado y de que existen múltiples posibilidades de que la víctima seas tú, el espectáculo de todos esos automóviles alineados como cadáveres es tremendamente perturbador. Parece como si las rampas condujeran a ninguna parte, las escaleras estuvieran a punto de derrumbarse y los ascensores llevaran directamente a un infierno repleto de neumáticos pinchados, retrovisores arrancados y portezuelas reventadas. Así que, aceptando la inminencia de todas estas catástrofes, no es raro que Julia comentara, jugando inquietamente con su llavero:
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				puente levadizo a derecha e izquierda en forma de trapecio isósceles. Después de escribir 500 cartas y hacer cientos de llamadas telefónicas, Al Podell reunió 25 firmas comerciales de Estados Unidos que patrocinarían el viaje. Y allí estaba ahora, ante mis ojos, en el campamento de Jerez de la Frontera, el resultado de todas aquellas gestiones: neumáticos todoterreno, los más grandes del mundo para este tipo de vehículos, docenas de recipientes para gasolina y transporte de agua, linternas, varias tiendas de campaña, dos de ellas tipo iglú, de montaje rápido, gabardinas y chubasqueros, chaquetas, camisas, ropa interior aislante, calcetines, pantalones, guantes, sombreros
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				l Podell tomó en seguida una de sus cámaras —era su reflejo condicionado— y fotografió la escena: nuestra caravana colgada al borde del abismo. Al cabo de una hora habíamos colocado el repuesto y la expedición siguió su curso. Parecíamos una caravana de gitanos modernos. Botas de vino, sombreros, neumáticos, cañas de pescar, recipientes de agua, ropa interior puesta a secar, latas de gasolina, arcos y flechas colgaban de los dos coches. Barbara, Elizabeth y Mira elevaban nuestra moral con canciones de su tierra y un himno al optimismo, El camino a Tipperary.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				toda mi familia, a mi madre, a mi mujer y a mi hijo y me fui a la wilaya. Combatí durante cinco años. —Luego nos habló del contrabando—. Desde Marruecos pasan, sobre todo, pantalones vaqueros, oro y pimienta negra y roja. De aquí a Marruecos, baterías y neumáticos. Hay quienes mueren con el alijo a la espalda al explotarles una mina bajo los pies. Toda la frontera está plagada de bombas de los tiempos de la Liberación. Hay ahora por aquí técnicos rusos que se encargan de detectar las bombas e inutilizarlas.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				— El camino más seguro sería el mismo que nos trajo ayer hasta aquí, pero es imposible buscar las huellas de nuestros neumáticos sobre la arena.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Aplaudimos entusiasmados. Hasta Wood lo hizo. Las chicas se comían a Steve a besos. De esta manera sólo tuvimos que seguir la huella marcada en la arena por el pedrusco. Allí no había minas. Con sumo cuidado, Steve en uno de los coches y Al en el otro hacían coincidir los neumáticos con el rastro marcado por la piedra y al cabo de unos cuantos metros estuvimos fuera de peligro.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En 1937 los italianos construyeron la gran carretera por la costa, desde Túnez hasta Egipto. El piso apenas si lo han tocado desde entonces, pero los camiones cisterna, con sus gruesos neumáticos, pasan sin enterarse por las pequeñas cordilleras, las depresiones y los agujeros de la carretera. De la Italia fascista quedan también casas de campo, ahora en ruinas. En sus muros pueden verse todavía la consignas de Mussolini, los fasces y las cruces gamadas. Al proclamar, en 1922, el
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En la terraza de un bar, mientras nos sueldan el eje, bajo la cacofonía de los martillos neumáticos que todavía cicatrizan heridas de guerra, me tomo una de esas horribles cervezas sin alcohol. Un inglés de Tobruk, con la piel curtida por el sol, me invita a un cigarrillo egipcio pasado de contrabando. Hablamos de los ex combatientes del desierto que desde Alemania, Italia, Gran Bretaña o incluso Australia o Nueva Zelanda
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El vista de aduana contemplaba nuestros dos coches y los dos remolques sin ocultar un gesto de contrariedad. ¿Cómo iba a ponerse a esas horas a destripar maletas, sacos de dormir, abrir neumáticos, perforar tubos, buscar dobles fondos, sacos de plástico encubiertos en latas de gasolina? Además los americanos eran, en teoría, gentes con el dinero suficiente como para no jugarse el tipo en la frontera entre Libia y Egipto. El levísimo registro se llevó a cabo, consecuentemente, a la luz de las
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				nuevos bloques de edificios, nuevos comercios de souvenirs.La sonrisa thai (Tailandia significa «país de los libres») lucha por sobrevivir. La moto y el coche japoneses rompen la vieja imagen de Bangkok, la estrangulan sobre sí misma. Por todas partes se alzan grúas, se escucha la cacofonía de los martillos neumáticos, de las hormigoneras. El campesino que cultivaba el arroz se ha venido a Bangkok para prosperar: gana cien bat al día, la mitad de lo que me ha costado el taxi desde el aeropuerto hasta el hotel, unas 500 pesetas.Tailandia quiere a toda costa ser «dragón» o «tigre»
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				. El coche japonés era ya una continuación de nosotros mismos o  nosotros una extensión de él, una especie de centauros. Lo mismo que los caballejos fieles saben guiar a su amo hasta lugar seguro, el Land Cruiser había adquirido con nosotros un sexto sentido que, con sus pistones, su motor de explosión, sus neumáticos, le permitía unirse al torrente sanguíneo de los viajeros. La simbiosis entre la carne y la máquina. De Darwin a Alice Springs hay 1.572 kilómetros de desierto que conducen a la altiplanicie central, y de Alice a Melbourne, 2.512 kilómetros, 500 de los cuales eran pistas de tierra. No resultó una
«&#34;piss on the rails, mate?&#34;». Caretas. Perú: rcp.net.pe/CARETAS, 1995-08-03.		Caretas	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Semanario. Versión realizada sobre texto marcado HTML	Estaba sentado en una plataforma del Tube (del metro) de Londres anoche y tenía la vejiga como una sandía, con una sensación de catástrofe inminente, más inflada que los neumáticos de Micheal Schumacher. Ese maldito tren no llegaba nunca! Y claro, como cualquier veterano de esta ciudad sabe, no hay baños en el Tube, particularmente en una estación histórica construida por allí por 1870. Finalmente, corriendo, comencé a buscar algún lugar. Apareció entonces un hombre en uniforme del London Transport Metropolitan
Cabrera Infante, Guillermo: Delito por bailar el chachachá. Madrid: Alfaguara, 1995.	Cabrera Infante, Guillermo	Delito por bailar el chachachá	1995	Primera edición	Ficción	Escrito	Libro	Relato	Cuba	Antillas		Epílogo y Prólogo	un balón, de grandes nalgas expansivas que casi estallan dentro de ese vestido que es más bien un vaciado en algodón de las formas para el sexo, creadas para gozar hasta en el último detalle grosero y sensual y cubano de la barriguita Cranach, exhibida tanto como sus senos altos, grandes, redondos, brillantes, neumáticos, y su boca muy pintada, muy húmeda, muy destacada (una boca que todos los cubanos saben o dicen que saben para qué está hecha, como si  la naturaleza fuera una alcahueta) y sus ojos negros y su pelo negro (tal vez teñido de negro) y su nariz que se dilata y contrae a
Mansilla, Ignacio: Conocer el ciclismo. Madrid: Gymnos, 1995.	Mansilla, Ignacio	Conocer el ciclismo	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	número de los radios es variable; oscilan desde 24 a 40, cruzados de 4 en 4 o de 3 en 3. Una de las últimas novedades son las ruedas de aro ancho formadas por un menor número de radios, que tienen mayor grosor que los habituales. Las llantas tienen diferente forma según se estén usando neumáticos o tubulares. En el primer caso, tienen los bordes redondeados, mientras que en el segundo son lisas.
Mansilla, Ignacio: Conocer el ciclismo. Madrid: Gymnos, 1995.	Mansilla, Ignacio	Conocer el ciclismo	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Es muy importante la presión de inflado de los neumáticos o tubulares para una buena prestación de los mismos. Los  primeros suelen inflarse con una presión de 4 a 5 kg, mientras que los segundos reciben entre 5 y 12 kg, dependiendo del terreno. Los de pista llevan más presión que los de carretera.
Mansilla, Ignacio: Conocer el ciclismo. Madrid: Gymnos, 1995.	Mansilla, Ignacio	Conocer el ciclismo	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	La "mountain-bike" se caracteriza por sus distintas y extrañas geometrías. Además se distingue de otras bicicletas por poseer un cuadro robusto, un manillar plano y ruedas gruesas con neumáticos de dibujo adaptado al terreno. La bicicleta de montaña tiene generalmente tres platos y de cinco a ocho piñones. Esto permite una gran posibilidad de desmultiplicaciones lo que facilita la adaptación de la máquina a los terrenos más duros.
Donoso, José: Donde van a morir los elefantes. Madrid: Alfaguara, 1995.	Donoso, José	Donde van a morir los elefantes	1995	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena			Echó a andar el auto. Entró en la autopista y aceleró a fondo. El cascado motor rugía tomando velocidad, los neumáticos chirriaban en el pavimento mojado... hasta que Gustavo no resistió:
VV.AA.: Física y química. Barcelona: Anaya, 1995.	VV.AA.	Física y química	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 4º ESO	Las marcas de los neumáticos tienen como misión eliminar la capa de agua que se forma sobre la carretera cuando llueve, para que la goma del neumático se "agarre" a la carretera.
VV.AA.: Física y química. Barcelona: Anaya, 1995.	VV.AA.	Física y química	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 4º ESO	Si la profundidad de estas marcas no es la adecuada, no se elimina el agua, lo que pone en grave riesgo la vida de los que viajan, ya que es más fácil tener un accidente. ¡Asegúrate de que tus padres revisan los neumáticos de sus vehículos con la frecuencia adecuada!
«Mercenarios de leyenda». Geo. Madrid: G+J Ediciones, 1995-06-03.		Geo	1995	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Los chinos cruzan también por las bahías de Mirs y Deep, entre tiburones, con salvavidas hechos con neumáticos y hasta con pelotas de ping pong. Los gurjas caminan por los bordes de los estanques de peces mientras, a lo lejos, sobre el Parason Wutong Shan (la Montaña del Árbol, una elevación en territorio chino que domina toda la frontera), los que van a intentar cruzar de noche eligen el lugar
«El renacer de la pelota vasca». Geo. Madrid: G + J Ediciones, 1995-07-03.		Geo	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				La aparición del caucho en el siglo XIX y la intervención de Charles Goodyear, personaje conocido por la marca de neumáticos a la que dio nombre, me hizo más elástica: mis entrañas se volvieron de caucho. Alcancé la mayoría de edad: ya podía botar. Desde entonces, los adultos imitaron a sus vástagos y empezaron a pelotear en paredes cada vez más altas. A mediados del mismo siglo añadieron al frontis, el muro principal
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El piloto de Subaru lograba tener casi medio minuto de ventaja tras arrancar un segundo al de Ford en la primera especial de la mañana del miércoles, pero un pequeño error de neumáticos propició que Delecour acortara las distancias a 12 segundos. A falta de dos pruebas para llegar al Principado, Carlos Sainz eligió un compuesto de neumáticos demasiado duro a pesar de las recomendaciones de sus «ouvreurs», personas encargadas de pasar por la carretera unas horas antes del cierre del tramo.
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	de Subaru lograba tener casi medio minuto de ventaja tras arrancar un segundo al de Ford en la primera especial de la mañana del miércoles, pero un pequeño error de neumáticos propició que Delecour acortara las distancias a 12 segundos. A falta de dos pruebas para llegar al Principado, Carlos Sainz eligió un compuesto de neumáticos demasiado duro a pesar de las recomendaciones de sus «ouvreurs», personas encargadas de pasar por la carretera unas horas antes del cierre del tramo.
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Respecto a su táctica, Sainz indicó que «yo pienso atacar fuerte desde el primer tramo, pero pensando también que en el campeonato de este año es muy importante acabar las carreras. La lucha, más que nada, será de neumáticos y de su acertada elección. La distancia con Tommi Makinen no es para despistarse. Todo está muy abierto».
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	«En cuanto a la reglamentación, mi pensamiento sigue siendo el del primer día, no ha cambiado para nada. Yo soy un piloto y como tal conduzco el coche, el resto... La autorización de ayer para que los mecánicos puedan quitar los clavos de los neumáticos me parece una vergüenza porque no se puede cambiar el reglamento a mitad de la carrera. Si a los pilotos Michelin les duelen las manos que no los quiten. Nosotros y Pirelli hemos trabajado en función de un reglamento que no se puede modificar. Ahora me voy a dormir, no quiero pensar en esta noche,
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Volviendo la vista atrás sobre lo ocurrido en esta edición, y dada la especial reglamentación sobre neumáticos, éstos seguramente decantarán el fiel de la balanza a favor de uno y otro.
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Pirelli dispone de unos neumáticos especiales para Sainz con clavos ocultos dentro de la goma con los que es posible empezar sobre suelo seco. Una vez gastados, en la cima, los clavos aparecen. Michelin tiene previstos para el piloto francés Delecour unos neumáticos intermedios para mojado con clavos para cuando el agua se convierte en hielo a mucha altitud. Para
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Pirelli dispone de unos neumáticos especiales para Sainz con clavos ocultos dentro de la goma con los que es posible empezar sobre suelo seco. Una vez gastados, en la cima, los clavos aparecen. Michelin tiene previstos para el piloto francés Delecour unos neumáticos intermedios para mojado con clavos para cuando el agua se convierte en hielo a mucha altitud. Para intentar adaptarlos a otras situaciones resulta triste ver a piloto y copiloto cortando con un cuchillo los neumáticos siguiendo las indicaciones de los hombres de las marcas fabricantes.
«Incrementó diferencias tras el primer tramo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	seco. Una vez gastados, en la cima, los clavos aparecen. Michelin tiene previstos para el piloto francés Delecour unos neumáticos intermedios para mojado con clavos para cuando el agua se convierte en hielo a mucha altitud. Para intentar adaptarlos a otras situaciones resulta triste ver a piloto y copiloto cortando con un cuchillo los neumáticos siguiendo las indicaciones de los hombres de las marcas fabricantes.
«Es de nuevo segunda en el mercado de 4x4». El Mundo. Madrid: Unidad Editorial, 1995-04-20.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	Los responsables comerciales se habían marcado, habida cuenta los problemas que todavía no ha terminado de solucionar la filial española, un objetivo relativamente prudente que han pulverizado. En particular gracias al modelo Vitara 3P que aumentada su gama con la versión equipada del motor 1,6 litros y los neumáticos de mayor sección, ha incrementado su facturación en un 80% sobre la estimada como objetivo.
«BREVES DE MADRID». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Un centenar de empleados de la antigua empresa SKF se manifestó ayer ante la Consejería de Economía del Gobierno de Madrid con pancartas que portaban la frase «Gallardón solución», en demanda de soluciones para los 160 puestos de trabajo amenazados de despido. Horas antes cortaron la carretera de Barcelona y quemado neumáticos en protesta por 160 despidos. / SERVIMEDIA
«BREVES DE MADRID». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Los trabajadores de SKF protestaron quemando neumáticos. EFE
«Automovilismo. Campeonato de España de Superturismos. Vencedores: Luis Villamil y Antonio Albacete». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Con esta composición inicial de carrera, Villamil aguantaba los ataques de Caffi, manteniendo su liderato hasta el final de la carrera. Durante toda la prueba los pilotos sufrieron problemas de neumáticos por el fuerte calor reinante.
«Fórmula 1. GP de Japón. Vencedor: Michael Schumacher (Benetton Renault)». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	El francés fue el más perjudicado por esta sanción, retrocediendo desde la segunda hasta la 14ª posición. Alesi optó entonces por entrar de nuevo en boxes y «calzar» neumáticos lisos, arriesgando al máximo en la pista para recuperar el tiempo perdido. En la vuelta 12ª recuperó su segundo puesto, pero en la 25ª se vio obligado a abandonar.
«Dramático accidente del finlandés Hakkinen». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	En la citada curva, que precede a la entrada en meta, el piloto finlandés chocó marcha atrás contra una fila de neumáticos, colocada como protección delante de un muro de hormigón pero que no fue suficiente para suavizar el impacto.
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Tanto en Clumber Park como en los dos tramos de Donington, Makinen y Eriksson aprovechaban sus neumáticos intermedios para beneficiarse de un error de la organización, que rociaba con grava, sin avisar, en un trazado embarrado sobre el que habían entrenado todos los participantes.
«El ministro francés de Asuntos Europeos cree detestable decir que ese terrorismo animó a Francia a luchar más contra ETA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano	Los incidentes se iniciaron al finalizar la protesta, cuando varios jóvenes encapuchados colocaron en la calzada del boulevard donostiarra una barricada de neumáticos con una pancarta con el lema «PNV-EA gobiernan con GAL», a la que prendieron fuego.
«Esta industria duda de la recuperación del sector después de haber sufrido una gran reconversión». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	Fabricantes de neumáticos, agobiados por la mayor producción de vehículos en España. Gráfico
«Esta industria duda de la recuperación del sector después de haber sufrido una gran reconversión». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	Los fabricantes de neumáticos, agobiados por la mayor producción de vehículos en España
«Esta industria duda de la recuperación del sector después de haber sufrido una gran reconversión». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	MADRID.— Los fabricantes de neumáticos, que en 1993 tuvieron que afrontar cuantiosas pérdidas económicas y acometer drásticas reestructuraciones, se muestran incapaces de atender los incrementos de producción que les exigen los constructores de vehículos, para cubrir el fuerte incremento de la demanda de los últimos meses.
