CONSULTA CREA:

Palabras ortográficas: escudería | 

Agrupado por acentos, mayúsculas

Documentos: 143 / Frecuencia absoluta: 226 / Frecuencia normalizada: 1,8 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«SEBASTIÁN MORENO». Tiempo. Madrid: Ediciones Tiempo, 1995-05-29.		Tiempo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				No es la primera vez que se relaciona a De la Rosa con intentos de aproximación al Palacio de La Zarzuela. El periodista Jesús Cacho afirma en su libro MC que en la escudería personal del Rey —es un gran aficionado a los coches— figura un Porsche de competición, valorado en veinticuatro millones de pesetas, regalo del financiero.
«Antonio Albacete (BMW) dominó en Jerez con claridad». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	En la primera carrera adelantó a todos sus rivales con una salida impresionante desde la sexta posición de la parrilla de salida. El piloto madrileño, de la escudería de Teo Martín, se impuso en las diez vueltas con un crono de 18.39.12, muy por delante de Jordi Gené (Opel Vectra GT), que acabó con un tiempo de 18.44.43, y el belga Eric van de Poele (Nissan Primera 2.0 eGT) —primero en los entrenamientos—, con 18.46.51. De salida Van de
«Salón del Automóvil y fórmula 1 llenan los hoteles de Barcelona.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Muchos equipos conviven en el mismo hotel, como Ferrari y Williams, que coparon el hotel Alfa Vallès. Pero otros reparten sus integrantes en función de su importancia. Así, la escudería Benetton pernoctó en el Ciutat de Granollers, pero Schumacher, Herbert y Briatore, el mánager, así como Mansell, Hakkinen, Ron Dennis y Mansour Ojjeh, éste propietario de McLaren, y otros pilotos y mánagers de escuderías eligieron en el Juan Carlos I, con su "puente aéreo" en helicóptero al circuito. El "staff" de la
«La escudería italiana Minardi, bajo secuestro judicial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La escudería italiana Minardi, bajo secuestro judicial.
«La escudería italiana Minardi, bajo secuestro judicial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La escudería italiana Minardi ha sido puesta bajo secuestro judicial por el consejero de justicia de Nevers/Magny Cours tras una demanda presentada por la sociedad Grand Prix Engineering Sponsorship, que no ha argumentado sus razones. (Efe)
«AUTOMOVILISMO: Gran Premio de Alemania.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La segunda línea en la parrilla de salida la ocuparán el escocés David Coulthard, compañero de equipo de Hill, y el austriaco Gerhard Berger (Ferrari). A continuación saldrán el brasileño Rubens Barrichello y el británico Eddie Irvine, ambos de la escudería Jordan.
«AUTOMOVILISMO: Gran Premio de Alemania.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	En Alemania sigue especulándose sobre el destino de Schumacher la próxima temporada. En una entrevista con el semanario de Munich "Focus", Niki Lauda, ex campeón mundial y consejero de Ferrari, explicó que la escudería italiana ha hecho una oferta al piloto alemán y que éste tiene de tiempo hasta mediados de agosto para decidirse. Niki Lauda indicó que no está dispuesto a pagar bajo ningún concepto una suma "utópica" por los servicios de Schumacher.
«Schumacher recurre su sanción.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El campeón del mundo de fórmula 1, el alemán Michael Schumacher, anunció ayer en Berlín que la escudería Benetton-Renault ha recurrido la sanción impuesta en su contra después de su victoria del pasado domingo en el GP de Bélgica. Schumacher fue suspendido por un gran premio —aunque no cumplirá la sanción si no reincide en las próximas cuatro pruebas— por "conducción peligrosa" en su pugna con Damon Hill.– Afp.
«Berger deja Ferrari y ficha por Benetton.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El piloto austriaco Gerhard Berger, de 36 años, contrajo ayer matrimonio en Mónaco con su compañera Ana María y anunció su marcha del equipo Ferrari a final de esta temporada y su ingreso en la escudería alemana Benetton. De esta manera los dos actuales pilotos de la marca italiana, Berger y Alesi, estarán juntos el año próximo en Benetton, mientras que el alemán Michael Schumacher deja este equipo para ir a Ferrari.– Redacción.
«Fermín Vélez correrá en F-Indy.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	El barcelonés Fermín Vélez, actual líder del campeonato norteamericano de coches deportivos (IMSA), será el primer piloto español que compita en fórmula Indy. Su escudería le ha confirmado como piloto en el próximo campeonato. Vélez debutará en febrero en Orlando (Florida) y será también el primer español que participe en las 500 Millas de Indianápolis.– Redacción.
«Honda ficha al australiano Gobert.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Honda Racing Corporation (HRC), escudería oficial de la marca japonesa, ha fichado al piloto australiano Anthony Gobert, de 22 años, campeón de Australia de motocross y figura del Mundial de superbikes. Gobert, que ha sido recomendado por Doohan, será compañero de Crivillé y sustituirá a Itoh en HRC.– Redacción.
«Tras ganar su segundo campeonato de pilotos, ayer dio a Benetton el de constructores.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	En su penúltima carrera como piloto de la escudería Benetton Renault, Michael Schumacher, que vestirá los colores de Ferrari las dos próximas temporadas, obtuvo su novena victoria de la temporada en el Gran Premio de Japón e igualó el récord de triunfos en un mismo año, que estaba en posesión de Nigel Mansell desde 1992. La victoria, además, dio el primer título mundial de
«Schumacher iguala a Mansell.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	SUZUKA. (Agencias). El alemán Michael Schumacher (Benetton Renault) logró ayer, con su triunfo en el Gran Premio de Japón, igualar el récord de victorias en una temporada que tenía el británico Nigel Mansell (Williams) desde 1992 con nueve, y también dio a la escudería británica Benetton su primer título mundial de constructores.
«Schumacher iguala a Mansell.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La escudería británica Williams tenía como objetivo mantener por cuarto año consecutivo su título de constructores, pero la jornada fue catastrófica para Hill y Coulthard.
«Benetton Renault logra el título de constructores.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La escudería británica Benetton-Renault, que debutó en F-1 en el Gran Premio de Italia de 1981 como Toleman, nombre que utilizó hasta la compra por su actual propietario en 1986, se proclamó ayer por primera vez campeona del mundo de constructores, gracias a la victoria del alemán Michael Schumacher en el Gran Premio de Japón y al
«Benetton Renault logra el título de constructores.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Benetton, que ha participado en 217 grandes Premios, de los que ha logrado la victoria en 26, logró su primer triunfo en el Gran Premio de México de 1986 con el austriaco Gerhard Berger, que la próxima temporada volverá a pilotar para esta escudería, al volante de un coche impulsado por un motor BMW.
«Sainz regresa a Ford, la marca con la que debutó en el Mundial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	MADRID. Redacción.– Carlos Sainz confirmó ayer oficialmente que pilotará un Ford Escort RS Cosworth en el próximo Campeonato del Mundo de rallies. Sainz, que corrió la pasada temporada con Subaru, encontró así una salida digna a la difícil situación en que se encontró tras la descalificación de la escudería Toyota, con la que llegó a un acuerdo que ninguna de las dos partes pudo respetar.
«Prost, que fue segundo, se coloca en cabeza del Mundial». ABC. Madrid: Prensa Española, S.A., 1996-06-16.		ABC	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Todo el mundo esperaba que la prueba se transformara en un nuevo duelo entre los Williams-Honda y los Marlboro-McLaren y no hubo decepción para nadie. Desde bien pronto los pilotos de una y otra escudería se empeñaron en cumplir los pronósticos.
«Prost, que fue segundo, se coloca en cabeza del Mundial». ABC. Madrid: Prensa Española, S.A., 1996-06-16.		ABC	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	En cualquier caso el campeón se mantuvo a su rueda y esperó el momento oportuno para superarle que llegó cuando a Piquet le surgieron dificultades con su rueda trasera derecha que tuvo que cambiar en una parada rapidísima, apenas seis segundos, que le hizo perder, a pesar de todo, la segunda plaza y el doblete para su escudería. En un esfuerzo final debió conformarse con recuperar el tercer puesto.
«Corredor de la IndyCar estuvo por Asunción». ABC Color. Asunción: una.py/sitios/ABC, 1996-12-11.		ABC Color	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Paraguay	Río de la Plata		Versión realizada sobre texto marcado HTML	Christian Fittipaldi es el piloto oficial de la escudería Kmart/Budweiser Lola Ford Cosworth, de la IndyCar. Es hijo y sobrino de dos legendarios pilotos de Fórmula Uno, Wilson y Emerson Fittipaldi.
«ARCO 15 AÑOS». ABC Cultural. Madrid: INTER CD S.L. CON EL PATROCINIO DE PLANETA, 1996-02-09.		ABC Cultural	1996	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. No se aentúan las mayúsculas	arte de este siglo, como Picasso, del que la neoyorquina galería Pace Wildenstein exhibe un extraordinario cuadro de 1919, de la época cubista del artista, "Rue la Boëtie, personnage dans l'atelier", cuyo precio sobrepasa los 500 millones de pesetas. En conjunto, las galerías presentan a los artistas de su escudería, con obras menos espectaculares que en otros años, más pintura y menos instalaciones. Es decir, con obra más fácil de vender.
«PEDRO MARÍA MARROQUÍN». ABC Cultural. Madrid: INTER CD S.L. CON EL PATROCINIO DE PLANETA, 1996-07-12.		ABC Cultural	1996	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Mayúsculas acentuadas	Existe un cierto sello familiar entre Marroquín y algún otro artista de la escudería Egam. ¿Debido a la juventud pictórica de ellos o que unos y otros captan el aire del tiempo con el mismo olfato pero con distinta personalidad? No sabemos, pero sí conocemos la costumbre de acertar en sus propuestas que esta galería ejerce desde antaño, acierto que confirma, una vez más, esta exposición.
«Teodoro Gómez indulta un toro en San Luis Potosí; &#34;Chilolo&#34; corta orejas y rabo en Portugal &ndash; Adrián Fernández saldrá en la 11ª posición en Vancouver; Jourdain, en la 24ª &ndash; Lluvia de récords en el Mundial de Ciclismo de Pista &ndash; Triunfan Costa Rica y Guatemala en el Premundial de fútbol de salón de la Concacaf». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-09-01.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	RALF SCHUMACHER, el hermano del campeón mundial Michael Schumacher, negocia con la escudería Jordan-Peugeot su entrada a la Fórmula Uno para la siguiente temporada, anunció ayer el jefe de la escudería, Ian Phillips, en Berlín. Según un diario, el contrato debe ser firmado en 10 días, en el Gran Premio de Monza en Italia. Ralf estuvo a prueba a principios de mes con la escudería McLaren-Mercedes,
«Teodoro Gómez indulta un toro en San Luis Potosí; &#34;Chilolo&#34; corta orejas y rabo en Portugal &ndash; Adrián Fernández saldrá en la 11ª posición en Vancouver; Jourdain, en la 24ª &ndash; Lluvia de récords en el Mundial de Ciclismo de Pista &ndash; Triunfan Costa Rica y Guatemala en el Premundial de fútbol de salón de la Concacaf». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-09-01.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	RALF SCHUMACHER, el hermano del campeón mundial Michael Schumacher, negocia con la escudería Jordan-Peugeot su entrada a la Fórmula Uno para la siguiente temporada, anunció ayer el jefe de la escudería, Ian Phillips, en Berlín. Según un diario, el contrato debe ser firmado en 10 días, en el Gran Premio de Monza en Italia. Ralf estuvo a prueba a principios de mes con la escudería McLaren-Mercedes, en Silverstone.
«Teodoro Gómez indulta un toro en San Luis Potosí; &#34;Chilolo&#34; corta orejas y rabo en Portugal &ndash; Adrián Fernández saldrá en la 11ª posición en Vancouver; Jourdain, en la 24ª &ndash; Lluvia de récords en el Mundial de Ciclismo de Pista &ndash; Triunfan Costa Rica y Guatemala en el Premundial de fútbol de salón de la Concacaf». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-09-01.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	con la escudería Jordan-Peugeot su entrada a la Fórmula Uno para la siguiente temporada, anunció ayer el jefe de la escudería, Ian Phillips, en Berlín. Según un diario, el contrato debe ser firmado en 10 días, en el Gran Premio de Monza en Italia. Ralf estuvo a prueba a principios de mes con la escudería McLaren-Mercedes, en Silverstone.
«Triste final de la carrera de Stefan Edberg: cae en Estocolmo.&ndash; Japón será sede dos carreras de Fórmula Indy.&ndash; Schumacher seguirá con Ferrari». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-11-06.		Diario de Yucatán	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas.	MICHAEL SCHUMACHER prorrogó su contrato con Ferrari de fines de 1997 a 1999, según informó ayer la escudería de Fórmula Uno. No se revelaron los términos del arreglo.
«Fórmula 1/GRAN PREMIO DE EUROPA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Por sistema, no se acentúan las mayúsculas	Ellos sabían desde que ficharon a Michael Schumacher, que con él lo iban a conseguir. Nuevamente ha sido «su» Gran Premio, y aunque no se subió a lo más alto del podio, demostró a las más de cien mil personas que abarrotaban el circuito que con su enorme potencial es capaz de todo. La escudería del cavallino necesita una victoria, y ayer demostró estar muy cerca de conseguirla. El alemán tendrá que seguir trabajando, y muy duro, pero los resultados son los que cuentan, y en sus manos, Ferrari sin duda tendrá lo que se merece, victorias.
«Música. Previa. Actuación de Los Flechazos, Pribata Idaho, Honey Langstrump y Automatics en Madrid». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Mayúsculas sin acentuar	Elefant Party ha reunido durante meses, en distintas ciudades españolas, a un mínimo de cuatro grupos nacionales de su escudería como Phantom Dog o Flow.
«Salón del Automóvil de Madrid». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Mayúsculas sin acentuar	Ligier es la escudería francesa que hace quince días ganó el Gran Premio de Mónaco de Fórmula 1 con el piloto, también francés, Olivier Panís.
«Salón del Automóvil de Madrid». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Mayúsculas sin acentuar	Aprovechando el éxito, los ministros de Cultura, Duste Blazy, y de Deportes, Drut, han iniciado contactos para convertirla en la escudería nacional francesa.
«Fórmula 1 / GRAN PREMIO DE FRANCIA». El Mundo. Madrid: Unidad Editorial, 1997.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan nunca las mayúsculas	El equipo Benetton Renault, con la tercera y cuarta posición, parece que va encontrando el camino justo, y que sus pilotos, Alesi y Berger, se han acomodado a sus nuevos monoplazas y a la organización de la escudería. Hakkinen y Coulthard, quinto y sexto respectivamente, hicieron una carrera agresiva, sobre todo el segundo, que en varias ocasiones intentó adelantar a Brundel (Jordan Peugeot).
«Cuánto ganan los colombianos». Semana. Bogotá: Revista Semana, 1996-12-10.		Semana	1996	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Colombia	Caribe continental		Revista semanal. Versión realizada sobre texto marcado HTML	descanso a ir a una universidad, pensando en reemplazar en el futuro a todos sus actuales jefes, hasta un deportista como Juan Pablo Montoya, que a pesar de todos los éxitos que ha tenido hasta el momento en el automovilismo, todavía no gana ni para ir al cine. El es, por ahora, una ficha de su escudería, y tiene que conseguirse un patrocinio para que lo dejen correr. Pero él sabe que si logra llegar a la Fórmula 1, no tendrá problemas en el futuro: entonces habrá jugosos premios y su esfuerzo se verá recompensado. Eso es lo que hace que la mano de obra colombiana sea tan competitiva y tan
«Hill resuelto a saborear triunfo». El Universal. Caracas: Electronic Publishing Group, 1996-10-14.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	'Es un caballero y una persona sin malicia', dijo Williams, quien añadió que 'no soy el tipo de persona de mucho celebrar. Me siento bien con los logros de la escudería, pero rápidamente me empiezo a preocupar de nuevo ante los nuevos retos que se presenten. Esa es la realidad'.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	PARÍS.– Michael Schumacher y Ferrari decidieron prolongar su colaboración hasta finales de 1999, anunció la escudería italiana este martes, reseñó la agencia AFP.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Este acuerdo llega después de varias semanas de negociaciones. Ligado inicialmente hasta finales de 1997 a la escudería, el alemán no escondía su intención de quedarse más tiempo, con el equipo rojo de Maranello.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	'Todo lo que se ha hecho y lo que se hará la temporada próxima, comenzará a verse en 1998. No veo por qué otro que no sea yo se debe aprovechar de ello', dijo recientemente Michael Schumacher para explicar su deseo de permanecer más tiempo en el seno de la escudería.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Schumacher cree en la capacidad del equipo italiano para alcanzar los objetivos, una escudería del Viejo Continente que espera desde el año 1979, obtener una corona mundial de pilotos.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Berger rodó la más rápida de las trece vueltas que realizó al circuito en 1.21.44, con lo que aventajó en 22/100 a su compañero de escudería, el francés Jean Alesi, quien marcó 1.21.66.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Londres.– La escudería británica Lola regresará el próximo año al Campeonato del Mundo de Fórmula Uno, tras el acuerdo alcanzado con la compañía de tarjetas de crédito MasterCard, quien financiará el proyecto los próximos cuatro años.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Lola, que participó por última vez en 1993, regresará con un coche impulsado por un motor construido por la misma escudería, cuyo  proyecto fue anunciado hace tres semanas.
«Schumacher continuará con Ferrari hasta 1999». El Universal. Caracas: Electronic Publishing Group, 1996-11-06.		El Universal	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Para pilotar los coches la próxima temporada, la escudería Lola está en contacto con el danés Tom Kristensen y con los destacados brasileños Ricardo Roset y Ricardo Zonta, aseguró la agencia de noticias Efe.
«Mónaco. Efe». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				imponerse en el Gran Premio de Mónaco, primera victoria que consigue esta temporada, en una pista en la que los coches rojos no triunfaban desde hace 16 años. La lluvia que comenzó a caer media hora antes de comenzar la prueba ha sido decisiva para la victoria de Schumacher, en una jornada nefasta para la escudería Williams, cuyos pilotos, Heinz-Harald Frentzen y Jacques Villeneuve, que ocupaban el primer y tercer puesto en la formación de salida, salieron con neumáticos para pista seca, pero fueron los únicos en hacerlo junto al escocés Coulthard.
«Mónaco. Efe». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Igualmente negra fue la suerte de los McLaren-Mercedes, eliminados en el mismo incidente en la primera vuelta, o la de la escudería Benetton, con el francés Jean Alesi retirado tras un trompo y el austriaco Berger clasificado noveno tras varios incidentes.
«Magny-Cours (Francia). Efe». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Frentzen salvó el honor de los Williams con su segundo puesto en un circuito en el que los coches de la escudería inglesa son prácticamente imbatibles, pero en esta ocasión no han podido con Schumacher.
«Villeneuve, a un punto de Schumacher en el Mundial». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				. Y a dos vueltas del final superó a un Damon Hill, que no puso mucho empeño en defender su puesto. Villeneuve cruzaba la meta victorioso por sexta vez en la temporada, tras haber sido presionado en los compases finales de la carrera por el escocés Coulthard, que precedía a Frentzen, con lo que la escudería Williams pasaba a encabezar el mundial de constructores.
«El circuito de Jerez, juez del Mundial». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El perfecto trabajo realizado ayer por la escudería Ferrari, con el primer puesto de Schumacher y el tercero del irlandés Eddie Irvine, no ha servido, sin embargo, para impedir que Williams lograra su noveno título mundial de constructores, con lo que se convierte en la más laureada en la historia de la Fórmula 1 desde la creación de este campeonato de 1958, con
«El circuito de Jerez, juez del Mundial». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Frentzen trató en vano de impedir la victoria de Schumacher. El difícil adelantamiento a Damon Hill a una vuelta del final por parte del piloto de Ferrari le dejó a tan sólo un segundo, pero se tuvo que conformar con dar el título de constructores a su escudería. Ahora el título mundial se decidirá en Jerez. El que quede por delante de su rival será el campeón.
«Martínez de la Rosa: «En mi cabeza sólo cabe la Fórmula 1»». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				negativo, habrá que esperar a posteriores conversaciones el 26 de octubre en Jerez. En cualquier caso, sus opciones son claras tanto como piloto titular de un equipo medio como de probador (participa en los entrenamientos privados, rueda miles de kilómetros y adquiere experiencia y, en caso de lesión de los titulares, les sustituye) de alguna escudería de las grandes, por ejemplo Benetton.
«Martínez de la Rosa: «En mi cabeza sólo cabe la Fórmula 1»». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				— Los equipos a los que quiero ir están «llenos» y los volantes que quedan libres no me convencen. Quiero esperar antes de tomar una decisión por si surgiera algún cambio en los equipos punteros. Particularmente preferiría ser piloto probador en una escudería puntera que correr en otra sin posibilidades de progresar.
«Martínez de la Rosa: «En mi cabeza sólo cabe la Fórmula 1»». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				— ¿Contempla la opción de entrar como piloto probador en una escudería de las grandes?
«Martínez de la Rosa: «En mi cabeza sólo cabe la Fórmula 1»». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				—Sí, siempre y cuando sea un buen equipo, el patrocinador esté conforme y se ate muy bien el contrato. Es importante exigir muchos días de entrenamientos y presencia en varios circuitos del Mundial para aprenderlos. Y con una escudería de las grandes y con un proyecto de, al menos, dos años de duración.
